tipo,prov,coord,label,pagina,type,id,municipio
CRA,Teruel,"40.884378, -1.334034",CRA EL POYO DEL CID,207,cen,44005165,Calamocha
CRA,Huesca,"41.493487, -0.151525",CRA MONTESNEGROS,737,cen,22005686,Peñalba
CRA,Huesca,"41.473417, 0.333552",CRA RIBERA DEL CINCA,292,cen,22005807,Torrente De Cinca
CRA,Zaragoza,"41.766409, -1.172933",CRA ÍNSULA BARATARIA,778,cen,50011239,Figueruelas
CRA,Zaragoza,"42.197623, -1.336436",CRA LUIS BUÑUEL,506,cen,50011240,Ejea De Los Caballeros
CRA,Teruel,"40.05906, -0.828855",CRA JAVALAMBRE,315,cen,44004483,Manzanera
CRA,Huesca,"42.559283, -0.788084",CRA RÍO ARAGÓN,741,cen,22005789,Puente La Reina De Jaca
CRA,Zaragoza,"41.215724, -1.833712",CRA MESA-PIEDRA-ALTO CAMPILLO,528,cen,50011185,Ibdes
CRA,Huesca,"41.9106, 0.181981",CRA ARCO IRIS,278,cen,22005820,Monzón
CRA,Huesca,"41.865107, 0.461558",CRA LA LLITERA,511,cen,22005674,Albelda
CRA,Huesca,"42.581921, 0.295112",CRA CINCA-CINQUETA,889,cen,22003586,Plan
CRIE,Zaragoza,"41.67858, -0.968307",CRIE VENTA DEL OLIVAR,934,cen,50700239,Zaragoza
CRIE,Teruel,"40.9163034, -1.3013142",CRIE CALAMOCHA,942,cen,44700153,Calamocha
CRIE,Teruel,"40.8915162, -0.3809659",CRIE ALCORISA,931,cen,44700131,Alcorisa
IES,Teruel,"40.976874, -0.450569",IES PABLO SERRANO,394,cen,44004653,Andorra
IES,Zaragoza,"41.508583, -0.630957",IES BENJAMÍN JARNÉS,641,cen,50009543,Fuentes De Ebro
IES,Teruel,"40.788338, -1.357026",IES SALVADOR VICTORIA,734,cen,44004665,Monreal Del Campo
IES,Huesca,"42.192182, 0.347666",IES BALTASAR GRACIÁN,4,cen,22002168,Graus
IES,Zaragoza,"41.655, -0.890441",IES RAMÓN Y CAJAL,231,cen,50011550,Zaragoza
IES,Zaragoza,"41.772914, -1.124972",IES CONDE ARANDA,638,cen,50000163,Alagón
IES,Teruel,"40.353143, -1.111218",IES SEGUNDO DE CHOMÓN,493,cen,44003223,Teruel
IES,Zaragoza,"41.657247, -0.916864",IES SANTIAGO HERNÁNDEZ,709,cen,50010491,Zaragoza
IES,Teruel,"40.815112, -0.852655",IES FERNANDO LÁZARO CARRETER,637,cen,44004550,Utrillas
IES,Huesca,"41.941906, -0.365873",IES MONTES NEGROS,795,cen,22006101,Grañén
IES,Teruel,"40.34103, -1.108503",IES VEGA DEL TURIA,204,cen,44003235,Teruel
IES,Teruel,"41.052302, -0.129082",IES BAJO ARAGÓN,82,cen,44005177,Alcañiz
IES,Teruel,"40.351859, -1.113153",IES FRANCÉS DE ARANDA,386,cen,44003247,Teruel
IES,Zaragoza,"41.644644, -0.923391",IES RAMÓN PIGNATELLI,83,cen,50008186,Zaragoza
IES,Zaragoza,"41.644209, -0.86338",IES PABLO SERRANO,287,cen,50010144,Zaragoza
IES,Huesca,"42.135781, -0.40272",IES SIERRA DE GUARA,502,cen,22002521,Huesca
IES,Zaragoza,"41.833725, -1.529385",IES JUAN DE LANUZA,920,cen,50000874,Borja
IES,Zaragoza,"41.668796, -0.843652",IES RÍO GÁLLEGO,895,cen,50009567,Zaragoza
IES,Huesca,"41.525533, 0.339581",IES BAJO CINCA,609,cen,22004888,Fraga
IES,Zaragoza,"41.660598, -0.903868",IES ANDALÁN,760,cen,50010946,Zaragoza
IES,Teruel,"40.409546, -1.431951",IES LOBETANO,385,cen,44005207,Albarracín
IES,Zaragoza,"41.672797, -0.829818",IES ÍTACA,311,cen,50005793,Zaragoza
IES,Huesca,"42.117397, -0.446244",IES PIRÁMIDE,701,cen,22002511,Huesca
IES,Zaragoza,"41.653905, -0.91687",IES FÉLIX DE AZARA,916,cen,50009211,Zaragoza
IES,Zaragoza,"41.646566, -0.876897",IES MEDINA ALBAIDA,371,cen,50010995,Zaragoza
IES,Zaragoza,"41.783284, -1.224673",IES SIGLO XXI,592,cen,50011070,Pedrola
IES,Zaragoza,"41.471984, -1.370795",IES CABAÑAS,105,cen,50010533,Almunia De Doña Godina (La)
IES,Huesca,"42.138971, -0.416259",IES RAMÓN Y CAJAL,494,cen,22002508,Huesca
IES,Zaragoza,"41.901859, -1.418404",IES VALLE DEL HUECHA,260,cen,50011677,Mallén
IES,Zaragoza,"41.634367, -0.872765",IES PABLO GARGALLO,154,cen,50009178,Zaragoza
IES,Zaragoza,"41.6250652, -0.9293576",IES VALDESPARTERA,267,cen,50019020,Zaragoza
IES,Huesca,"41.789209, -0.15307",IES MONEGROS-GASPAR LAX,519,cen,22005030,Sariñena
IES,Zaragoza,"41.673753, -0.896617",IES MIGUEL DE MOLINOS,70,cen,50010958,Zaragoza
IES,Zaragoza,"41.635131, -0.889307",IES MIGUEL SERVET,263,cen,50008174,Zaragoza
IES,Huesca,"42.502564, -0.362015",IES BIELLO ARAGÓN,618,cen,22004891,Sabiñánigo
IES,Zaragoza,"41.650262, -0.927717",IES MARÍA MOLINER,301,cen,50008642,Zaragoza
IES,Zaragoza,"41.703877, -0.99351",IES TORRE DE LOS ESPEJOS,186,cen,50018428,Utebo
IES,Zaragoza,"41.711409, -1.000898",IES PEDRO CERRADA,520,cen,50010041,Utebo
IES,Zaragoza,"41.665516, -0.870273",IES LA AZUCARERA,848,cen,50017886,Zaragoza
IES,Zaragoza,"41.642748, -0.891126",IES GOYA,44,cen,50008198,Zaragoza
IES,Teruel,"40.455011, -1.280422",IES SIERRA PALOMERA,553,cen,44005128,Cella
IES,Zaragoza,"41.677423, -0.883092",IES TIEMPOS MODERNOS,87,cen,50010511,Zaragoza
IES,Zaragoza,"41.915144, -1.255668",IES RÍO ARBA,203,cen,50008770,Tauste
IES,Zaragoza,"41.233402, -0.043817",IES MAR DE ARAGÓN,639,cen,50011732,Caspe
IES,Zaragoza,"41.338321, -1.225399",IES JOAQUÍN COSTA,106,cen,50001349,Cariñena
IES,Zaragoza,"41.677064, -0.877718",IES AVEMPACE,102,cen,50009348,Zaragoza
IES,Zaragoza,"41.354949, -1.639085",IES LEONARDO DE CHABACIER,763,cen,50001167,Calatayud
IES,Huesca,"42.568272, -0.552753",IES DOMINGO MIRAL,532,cen,22002727,Jaca
IES,Zaragoza,"41.668165, -0.894449",IES ELAIOS,710,cen,50010727,Zaragoza
IES,Huesca,"41.523237, 0.343389",IES RAMÓN J. SENDER,735,cen,22001917,Fraga
IES,Zaragoza,"41.663178, -0.8957",IES LUIS BUÑUEL,388,cen,50008460,Zaragoza
IES,Zaragoza,"42.128533, -1.12635",IES REYES CATÓLICOS,764,cen,50001830,Ejea De Los Caballeros
IES,Teruel,"40.332221, -1.106597",IES SANTA EMERENCIANA,610,cen,44003211,Teruel
IES,Zaragoza,"41.860148, -0.790861",IES GALLICUM,759,cen,50009592,Zuera
IES,Huesca,"41.721375, 0.110047",IES CINCA-ALCANADRE,55,cen,22006113,Alcolea De Cinca
IES,Huesca,"42.520845, -0.363853",IES SAN ALBERTO MAGNO,228,cen,22003902,Sabiñánigo
IES,Huesca,"42.032941, 0.131694",IES HERMANOS ARGENSOLA,608,cen,22000809,Barbastro
IES,Zaragoza,"41.110735, -1.420173",IES COMUNIDAD DE DAROCA,707,cen,50010284,Daroca
IES,Zaragoza,"42.122928, -1.137662",IES CINCO VILLAS,518,cen,50009129,Ejea De Los Caballeros
IES,Zaragoza,"41.659918, -0.860813",IES PILAR LORENGAR,298,cen,50010739,Zaragoza
IES,Zaragoza,"41.643394, -0.897516",IES CORONA DE ARAGÓN,404,cen,50008125,Zaragoza
IES,Huesca,"42.411343, 0.139225",IES SOBRARBE,433,cen,22005406,Aínsa-Sobrarbe
IES,Zaragoza,"41.6765262,-0.8931996",IES PARQUE GOYA,620,cen,50018416,Zaragoza
IES,Zaragoza,"41.607717, -1.297413",IES RODANAS,640,cen,50011008,Épila
IES,Zaragoza,"41.331869, -1.789888",IES ZAURÍN,762,cen,50011252,Ateca
IES,Teruel,"41.171787, -0.452149",IES PEDRO LAÍN ENTRALGO,448,cen,44004239,Híjar
IES,Huesca,"41.90486, 0.185109",IES JOSÉ MOR DE FUENTES,81,cen,22003288,Monzón
IES,Huesca,"42.039791, 0.123253",IES MARTÍNEZ VARGAS,65,cen,22004611,Barbastro
IES,Zaragoza,"41.642406, -0.861938",IES FRANCISCO GRANDE COVIÁN,708,cen,50010302,Zaragoza
IES,Zaragoza,"41.633728, -0.902072",IES MIGUEL CATALÁN,621,cen,50011525,Zaragoza
IES,Zaragoza,"41.908006, -1.720792",IES TUBALCAÍN,475,cen,50011513,Tarazona
IES,Zaragoza,"41.652495, -0.873021",IES PEDRO DE LUNA,901,cen,50008289,Zaragoza
IES,Zaragoza,"41.625069, -0.879251",IES JOSÉ MANUEL BLECUA,104,cen,50009166,Zaragoza
IES,Zaragoza,"41.65538, -0.900508",IES EL PORTILLO,465,cen,50008459,Zaragoza
IES,Huesca,"42.136129, -0.404153",IES LUCAS MALLADA,244,cen,22004773,Huesca
IES,Huesca,"42.578286, -0.540315",IES PIRINEOS,503,cen,22005765,Jaca
IES,Teruel,"40.246101, -0.748734",IES GÚDAR-JAVALAMBRE,30,cen,44005116,Mora De Rubielos
IES,Teruel,"40.921712, -1.295447",IES VALLE DEL JILOCA,84,cen,44004045,Calamocha
IES,Teruel,"40.871009, 0.156556",IES MATARRAÑA,205,cen,44004598,Valderrobres
IES,Zaragoza,"41.660318, -0.941391",IES MIRALBUENO,736,cen,50010156,Zaragoza
IES,Zaragoza,"41.357433, -1.636289",IES EMILIO JIMENO,314,cen,50001179,Calatayud
IES,Zaragoza,"41.644705, -0.909093",IES JERÓNIMO ZURITA,575,cen,50008277,Zaragoza
IES,Teruel,"40.892978, -0.38274",IES DAMIÁN FORMENT,190,cen,44005098,Alcorisa
IES,Zaragoza,"41.625722, -0.905893",IES VIRGEN DEL PILAR,508,cen,50006414,Zaragoza
IFPE,Huesca,"42.127066, -0.399799",IFPE MONTEARAGÓN,302,cen,22002491,Huesca
IFPE,Zaragoza,"41.63785, -0.799551",IFPE DE MOVERA,510,cen,50005690,Zaragoza
IFPE,Teruel,"40.343316, -1.107624",IFPE ESCUELA DE HOSTELERÍA DE TERUEL,67,cen,44010011,Teruel
SEC-IES,Zaragoza,"41.496685, -0.154067",SEC-IES MAR DE ARAGÓN,541,cen,50011720,Bujaraloz
SEC-IES,Zaragoza,"41.7553738, -0.8355242",SEC-IES GALLICUM,581,cen,50019101,Villanueva De Gállego
SEC-IES,Teruel,"40.522981, -0.404409",SEC-IES SEGUNDO DE CHOMÓN,808,cen,44005190,Cantavieja
SEC-IES,Zaragoza,"41.5856572, -1.1139393",SEC-IES RODANAS,936,cen,50019354,Muela (La)
SEC-IES,Zaragoza,"41.633294, -0.7491811",SEC-IES ÍTACA,533,cen,50018842,Puebla De Alfindén (La)
